,0000 - cctns.txt,0000 - gamma j.txt,0000 - inventory.txt,1995 - gemini.txt,1995 - Landsat7.txt,1997 - Modis.txt,1998 - themas.txt,1999 - Defense.txt,1999 - multi-mahjong.txt,1999 - tcs.txt,2000 - Barrel.txt,2000 - nasa x38.txt,2001 - beyond.txt,2001 - ctc network.txt,2001 - elsfork.txt,2001 - esa.txt,2001 - hats.txt,2001 - npac.txt,2002 - evla back.txt,2002 - evla corr.txt,2003 - agentmom.txt,2003 - pnnl.txt,2003 - qheadache.txt,2003 - tachonet.txt,2004 - colorcast.txt,2004 - grid bgc.txt,2004 - rlcs.txt,2004 - SGVTraffic.txt,2004 - sprat.txt,2005 - clarus high.txt,2005 - clarus low.txt,2005 - grid 3D.txt,2005 - nenios.txt,2005 - phin.txt,2005 - pontis.txt,2005 - triangle.txt,2005 - znix.txt,2006 - eirene sys 15.txt,2006 - stewards.txt,2007 - e-store.txt,2007 - eirene fun 7.txt,2007 - ertms.txt,2007 - get real 0.2.txt,2007 - mdot.txt,2007 - nde.txt,2007 - puget sound.txt,2007 - Wildlife.txt,2008 - caiso.txt,2008 - virtual ed.txt,2009 - gaia.txt,2009 - library.txt,2009 - library2.txt,2009 - peppol.txt,2009 - video search.txt,2009 - warc III.txt,2010 - blit draft.txt,2010 - fishing.txt,2010 - home 1.3.txt,2010 - mashboot.txt,2010 - split merge.txt,2011 - CCHIT.txt,2011 - KMS.txt,2012 - EMR CCHCS EA.txt,2012 - EMR CCHCS ISO.txt,2012 - EMR CCHIT LT.txt,2012 - EMR HHS.txt,2012 - EMR HL7 DC.txt,2012 - EMR HL7 IN.txt,2012 - EMR Pharmacy.txt,2012 - NASAProcessReq.txt,2013 - iTrust.txt,2014 - Minutia.txt,2016 - FDP Clearinghouse.txt,2017 - ePhyto.txt,2017 - NISTMfgData.txt,2018 - DataWarehouse.txt,2019 - MOSAR.txt,2021 - ConnectedVehiclePilotNYC.txt,2021 - ReqView.txt,2022 - MobileSurveillance.txt,2022 - UAM IMS.txt,automated-insulin-pump.txt,EHR System FuncReq - LA DHS.txt,EHR System TechReq LA DHS.txt,light-control-system.txt,RROWDyS.txt
2017 - NISTMfgData.txt,0.8613612651824951,0.9138962030410767,0.729560136795044,0.7684535980224609,0.7949857711791992,0.9000716805458069,0.8865923881530762,0.8684589266777039,0.8935595750808716,0.8519381880760193,0.7249600291252136,0.8764349818229675,0.8581932783126831,0.7727989554405212,0.7741986513137817,0.9116945266723633,0.8820974826812744,0.6936177015304565,0.785267174243927,0.7584322690963745,0.8754029273986816,0.9021392464637756,0.8998177647590637,0.7092295289039612,0.7163079380989075,0.8936567902565002,0.9045032858848572,0.7991623878479004,0.8837184906005859,0.7370662689208984,0.7407697439193726,0.7317631244659424,0.6422603130340576,0.7339184880256653,0.7947726845741272,0.9174557328224182,0.8046619892120361,0.7318838238716125,0.9231710433959961,0.9008452296257019,0.7651763558387756,0.8478517532348633,0.6695977449417114,0.8771288394927979,0.7743739485740662,0.7216991782188416,0.9228696227073669,0.6059842109680176,0.8009917736053467,0.7266879081726074,0.7451303005218506,0.7566184997558594,0.7633637189865112,0.6865825653076172,0.6673765182495117,0.9293986558914185,0.9037183523178101,0.8477442860603333,0.7440886497497559,0.7312970757484436,0.8504926562309265,0.7015939354896545,0.9190254211425781,0.8344114422798157,0.6264030933380127,0.6387603282928467,0.8482022881507874,0.9037309288978577,0.7333914637565613,0.8603810667991638,0.8069806098937988,0.7878931760787964,0.8018669486045837,0.7754843235015869,0.9999999403953552,0.7600677013397217,0.8721901178359985,0.8771802186965942,0.7583499550819397,0.7847362160682678,0.6878694295883179,0.5594490766525269,0.7432663440704346,0.7585338354110718,0.7084059715270996,0.8596869111061096
2018 - DataWarehouse.txt,0.7018938660621643,0.7157384753227234,0.7601139545440674,0.8925254344940186,0.8958337903022766,0.7451989054679871,0.7468942999839783,0.7460592985153198,0.7237696647644043,0.7217723727226257,0.7672226428985596,0.7398176193237305,0.6798220872879028,0.8542344570159912,0.8411892056465149,0.7363148927688599,0.7399996519088745,0.8000354766845703,0.8408323526382446,0.8075829744338989,0.7057397365570068,0.7431160807609558,0.7246310710906982,0.6578097343444824,0.7079866528511047,0.7325732707977295,0.7557133436203003,0.866771936416626,0.7234558463096619,0.8220455646514893,0.8591172099113464,0.715596079826355,0.6388119459152222,0.845389187335968,0.8870207667350769,0.6977931261062622,0.8369120955467224,0.893400251865387,0.7721939086914062,0.7276365756988525,0.8260856866836548,0.7581781148910522,0.7004066705703735,0.7269709706306458,0.8661713600158691,0.6998646259307861,0.7423167824745178,0.6115230917930603,0.8519782423973083,0.7678695321083069,0.821442723274231,0.8392381072044373,0.8998949527740479,0.66925448179245,0.6940879821777344,0.7575171589851379,0.7566598057746887,0.7552847266197205,0.7453247904777527,0.7436454892158508,0.7188383936882019,0.7494571208953857,0.7544001936912537,0.6943855285644531,0.6515041589736938,0.7264829277992249,0.709457516670227,0.7246423959732056,0.6441155076026917,0.7309838533401489,0.6661408543586731,0.8245242834091187,0.8807820677757263,0.8187322616577148,0.7600677013397217,1.0,0.7482264041900635,0.7490644454956055,0.8071223497390747,0.891202449798584,0.724243700504303,0.5604126453399658,0.8160109519958496,0.7949577569961548,0.7349506616592407,0.7534857392311096
2019 - MOSAR.txt,0.7492156624794006,0.8735218048095703,0.595160722732544,0.7152684926986694,0.7478408217430115,0.8167507648468018,0.8477960228919983,0.8956878781318665,0.8428084850311279,0.8974087834358215,0.6360983848571777,0.8912012577056885,0.752912163734436,0.7050234079360962,0.6650732755661011,0.8849645256996155,0.8813556432723999,0.6588189601898193,0.6789090037345886,0.6690298318862915,0.8120619654655457,0.8107342720031738,0.843193531036377,0.5802159905433655,0.5536285042762756,0.8764538764953613,0.8935028314590454,0.7214604616165161,0.85462486743927,0.6702826023101807,0.6902965307235718,0.6091870069503784,0.4887748062610626,0.6351488828659058,0.7197487950325012,0.8416803479194641,0.692052960395813,0.6945459842681885,0.8630502223968506,0.8584778308868408,0.7312363386154175,0.8517709970474243,0.6060909628868103,0.8711713552474976,0.7089554071426392,0.5719291567802429,0.9037521481513977,0.48980438709259033,0.7145165801048279,0.6250188946723938,0.651155948638916,0.65511155128479,0.7185801863670349,0.5658423900604248,0.5326627492904663,0.8779507875442505,0.8504803776741028,0.7702395915985107,0.6124389171600342,0.6349687576293945,0.8194162845611572,0.5850729942321777,0.8778319358825684,0.8308113813400269,0.5006865859031677,0.5382986068725586,0.8348093032836914,0.8486559391021729,0.6641623377799988,0.8411353826522827,0.7856203317642212,0.6901596188545227,0.6997619867324829,0.6447185277938843,0.8721901178359985,0.7482264041900635,1.0,0.8851839303970337,0.6717309951782227,0.7472833395004272,0.5869125127792358,0.41759568452835083,0.6686139106750488,0.6390962600708008,0.5991190671920776,0.8714049458503723
2021 - ConnectedVehiclePilotNYC.txt,0.7328381538391113,0.8668218851089478,0.5895881056785583,0.728282630443573,0.7748144865036011,0.7979618906974792,0.8829478025436401,0.9063946604728699,0.8346083164215088,0.916400134563446,0.6152395009994507,0.9145610332489014,0.7278782725334167,0.738052487373352,0.6798279285430908,0.8677468299865723,0.9213939905166626,0.6913180947303772,0.6859169006347656,0.6616108417510986,0.8052830100059509,0.8123584985733032,0.8699913024902344,0.5521093010902405,0.554211437702179,0.9138385057449341,0.9304361343383789,0.7318339347839355,0.8869137763977051,0.6458287835121155,0.6806409358978271,0.5987342596054077,0.5051380395889282,0.6488900780677795,0.7433511018753052,0.8428342938423157,0.7059259414672852,0.7115634679794312,0.8584510087966919,0.8856672644615173,0.7481289505958557,0.894679844379425,0.5892598032951355,0.8526773452758789,0.7484642863273621,0.5700282454490662,0.91849684715271,0.4766462743282318,0.7217639684677124,0.5979346036911011,0.6758473515510559,0.6755587458610535,0.7379940748214722,0.5661997199058533,0.5105018615722656,0.8768511414527893,0.8703784346580505,0.7550383806228638,0.6093468070030212,0.6379442811012268,0.8696057796478271,0.5617998838424683,0.8949029445648193,0.8570739030838013,0.49058544635772705,0.5487227439880371,0.8893478512763977,0.8862565755844116,0.6467349529266357,0.8663805723190308,0.8470916748046875,0.6907609105110168,0.7179892063140869,0.6493576765060425,0.8771802186965942,0.7490644454956055,0.8851839303970337,1.0,0.6873224377632141,0.7461018562316895,0.5837187767028809,0.4157019257545471,0.6833100318908691,0.6506897211074829,0.5974568724632263,0.9223817586898804
2021 - ReqView.txt,0.6777138113975525,0.7108151316642761,0.8342308402061462,0.8386174440383911,0.8211617469787598,0.7058029174804688,0.7027942538261414,0.6873355507850647,0.7124605178833008,0.6488474011421204,0.7737361788749695,0.6735860705375671,0.6791955232620239,0.8925392627716064,0.8338068127632141,0.6952875852584839,0.7081702947616577,0.8031919598579407,0.8683433532714844,0.838853657245636,0.7390761971473694,0.7365277409553528,0.7761874794960022,0.6876421570777893,0.805558443069458,0.7067775726318359,0.6885273456573486,0.8695743083953857,0.6940573453903198,0.854473352432251,0.8223199844360352,0.8287172913551331,0.7541080713272095,0.8262119293212891,0.8735209703445435,0.7241369485855103,0.887025773525238,0.7417503595352173,0.7038659453392029,0.7320083975791931,0.7252063751220703,0.6329063177108765,0.705996036529541,0.6861908435821533,0.8982279300689697,0.8521251678466797,0.7189667224884033,0.6286068558692932,0.874139130115509,0.8124760985374451,0.8608924150466919,0.8981237411499023,0.8706541061401367,0.8201850652694702,0.7501935362815857,0.7906830310821533,0.6917674541473389,0.7213253974914551,0.8724684715270996,0.8615068197250366,0.6778522729873657,0.7990621328353882,0.7378107309341431,0.6461004018783569,0.6904929280281067,0.6854466199874878,0.6855538487434387,0.7208704352378845,0.6027552485466003,0.6227047443389893,0.6056046485900879,0.9018788933753967,0.8718265891075134,0.8442385196685791,0.7583499550819397,0.8071223497390747,0.6717309951782227,0.6873224377632141,0.9999999403953552,0.8034794330596924,0.7893231511116028,0.6296562552452087,0.7655527591705322,0.8131723403930664,0.8022734522819519,0.6906355619430542
2022 - MobileSurveillance.txt,0.7235246896743774,0.7274735569953918,0.7854956984519958,0.9068022966384888,0.9027261137962341,0.7588845491409302,0.7438961267471313,0.7226903438568115,0.7420448064804077,0.6987860202789307,0.8070444464683533,0.7235136032104492,0.7035825848579407,0.8426100611686707,0.8855780363082886,0.7354266047477722,0.7364315986633301,0.728724479675293,0.8714138865470886,0.8669434189796448,0.7074460387229919,0.7591797709465027,0.7315449118614197,0.7383476495742798,0.7568497657775879,0.7163159847259521,0.7647908926010132,0.8914649486541748,0.7434608340263367,0.8455392122268677,0.8563739061355591,0.771754264831543,0.7161612510681152,0.8308165669441223,0.9063613414764404,0.7521237134933472,0.8624991774559021,0.9288021922111511,0.7613112330436707,0.7544731497764587,0.8767051100730896,0.764495849609375,0.7255210876464844,0.73150634765625,0.8653957843780518,0.7464847564697266,0.7505066394805908,0.6406784057617188,0.8817121386528015,0.7833786606788635,0.8402366042137146,0.8393586277961731,0.8980260491371155,0.7126896977424622,0.7238529920578003,0.7633436918258667,0.757371723651886,0.7921445369720459,0.7786374092102051,0.7855454087257385,0.7349302768707275,0.7755692005157471,0.7686595916748047,0.6910889148712158,0.683459997177124,0.7333113551139832,0.6869195103645325,0.7286388874053955,0.6449201703071594,0.6885395646095276,0.6190475225448608,0.8391233682632446,0.8675110340118408,0.848699688911438,0.7847362160682678,0.891202449798584,0.7472833395004272,0.7461018562316895,0.8034794330596924,1.0,0.7277603149414062,0.6161724328994751,0.851180911064148,0.8330199122428894,0.8128469586372375,0.6985730528831482
2022 - UAM IMS.txt,0.7322947978973389,0.6223995685577393,0.8515099287033081,0.7220550179481506,0.701870858669281,0.6816157102584839,0.6496921181678772,0.584417998790741,0.6518746018409729,0.5669804215431213,0.7460043430328369,0.6001574993133545,0.6987345814704895,0.7785945534706116,0.78732830286026,0.6653565764427185,0.5729826092720032,0.6799886226654053,0.8038581013679504,0.8078166246414185,0.6418095827102661,0.7152087688446045,0.626581609249115,0.7872276902198792,0.823043942451477,0.5968365669250488,0.6341550946235657,0.8137578368186951,0.6394336819648743,0.786441445350647,0.7775260806083679,0.7829029560089111,0.8322612047195435,0.8105999231338501,0.7691199779510498,0.630114734172821,0.8257550597190857,0.6810552477836609,0.7003878951072693,0.625971257686615,0.6506778001785278,0.6091668605804443,0.6893376708030701,0.6347061991691589,0.7723525762557983,0.8234036564826965,0.6295216083526611,0.7758374810218811,0.7866697907447815,0.81499844789505,0.7314573526382446,0.7345419526100159,0.7689121961593628,0.7962071895599365,0.7870363593101501,0.6950862407684326,0.6710291504859924,0.7563844919204712,0.8348385691642761,0.7934974431991577,0.6185548305511475,0.8109334707260132,0.6507502794265747,0.5872474312782288,0.7916017770767212,0.7526033520698547,0.6019999980926514,0.6611346006393433,0.6610603332519531,0.6322143077850342,0.5585892796516418,0.7991592288017273,0.8396743535995483,0.8604580163955688,0.6878694295883179,0.724243700504303,0.5869125127792358,0.5837187767028809,0.7893231511116028,0.7277603149414062,1.0000001192092896,0.7212773561477661,0.7477371692657471,0.77229243516922,0.8179653882980347,0.6128629446029663
automated-insulin-pump.txt,0.6729270219802856,0.44908973574638367,0.734382152557373,0.5827889442443848,0.5495288372039795,0.6207107901573181,0.5341189503669739,0.36328795552253723,0.5164677500724792,0.37640249729156494,0.7877026796340942,0.45291459560394287,0.6604980826377869,0.6097488403320312,0.7031100988388062,0.5357353687286377,0.4155425429344177,0.4361136555671692,0.7459678053855896,0.7499723434448242,0.5184761881828308,0.6812843680381775,0.47598394751548767,0.7635376453399658,0.8031620979309082,0.4057069420814514,0.4760840833187103,0.6570115685462952,0.5073980093002319,0.7253502607345581,0.6922631859779358,0.7883164882659912,0.796532392501831,0.7036429047584534,0.5795568823814392,0.5306062698364258,0.6603023409843445,0.5744880437850952,0.5520057678222656,0.46650969982147217,0.5335208177566528,0.4934539496898651,0.5542198419570923,0.5280228853225708,0.5734093189239502,0.7665152549743652,0.445754736661911,0.8126733303070068,0.597044825553894,0.8033848404884338,0.5927451848983765,0.5930509567260742,0.6055998206138611,0.7739489078521729,0.8251806497573853,0.567172646522522,0.5336164832115173,0.6387538909912109,0.7352250218391418,0.717198371887207,0.517431914806366,0.7400962710380554,0.5253063440322876,0.39255350828170776,0.8280625343322754,0.7102320194244385,0.40998610854148865,0.5143404006958008,0.6380528211593628,0.45566773414611816,0.3599637746810913,0.6596453189849854,0.652288556098938,0.737876832485199,0.5594490766525269,0.5604126453399658,0.41759568452835083,0.4157019257545471,0.6296562552452087,0.6161724328994751,0.7212773561477661,1.0000001192092896,0.5939793586730957,0.6878279447555542,0.7910196781158447,0.3629060983657837
EHR System FuncReq - LA DHS.txt,0.7170343399047852,0.6850165128707886,0.7381735444068909,0.838030219078064,0.8290328979492188,0.7142400741577148,0.6924124956130981,0.6655709743499756,0.6769554615020752,0.638996422290802,0.7249919176101685,0.6714696288108826,0.6520552635192871,0.8145712614059448,0.8129960894584656,0.6769763827323914,0.6566941738128662,0.7292123436927795,0.8116496801376343,0.7797168493270874,0.6404625773429871,0.7306864261627197,0.648652970790863,0.7453093528747559,0.7151799201965332,0.6792821884155273,0.7075712084770203,0.8444969058036804,0.7068802714347839,0.7855642437934875,0.8205748200416565,0.7115150690078735,0.7214799523353577,0.8540887832641602,0.8590697646141052,0.66726154088974,0.801223874092102,0.8388787508010864,0.7396366000175476,0.7059592604637146,0.8172813057899475,0.6808119416236877,0.6689934730529785,0.6711972951889038,0.8156366348266602,0.7144412994384766,0.6990031003952026,0.6610262393951416,0.8227710127830505,0.7135285139083862,0.79085773229599,0.7995267510414124,0.8174365758895874,0.6452025771141052,0.7041335105895996,0.7260039448738098,0.6960417032241821,0.7704105377197266,0.7645217180252075,0.7103376984596252,0.7584793567657471,0.8125874996185303,0.7365869879722595,0.6741460561752319,0.7408120036125183,0.8026255965232849,0.7220911383628845,0.7245110273361206,0.7262558937072754,0.6772944927215576,0.6386064291000366,0.7765235304832458,0.8406506776809692,0.8038256168365479,0.7432663440704346,0.8160109519958496,0.6686139106750488,0.6833100318908691,0.7655527591705322,0.851180911064148,0.7477371692657471,0.5939793586730957,1.0,0.8443642854690552,0.7479679584503174,0.6840458512306213
EHR System TechReq LA DHS.txt,0.7683771848678589,0.6923670172691345,0.8469882011413574,0.8426185846328735,0.7914698123931885,0.7358852028846741,0.6793504953384399,0.6484982967376709,0.6972628235816956,0.5895989537239075,0.8107483983039856,0.6496051549911499,0.7139188647270203,0.8257893323898315,0.8853635191917419,0.7003472447395325,0.6294174790382385,0.7351489663124084,0.9040714502334595,0.876800000667572,0.7192240357398987,0.7671266794204712,0.6627514362335205,0.7992409467697144,0.8497577905654907,0.6684073805809021,0.6953316926956177,0.8692905902862549,0.696506142616272,0.853844404220581,0.8619481921195984,0.7714207768440247,0.8091208934783936,0.8730238080024719,0.8557491302490234,0.7108482122421265,0.8634952306747437,0.8195207715034485,0.7637763023376465,0.7228473424911499,0.7462353110313416,0.6520020961761475,0.7523942589759827,0.6745210289955139,0.8359072208404541,0.8348286747932434,0.679495096206665,0.7395928502082825,0.8641394972801208,0.8194957971572876,0.8650901317596436,0.8564901947975159,0.8147476315498352,0.7469398975372314,0.8528420925140381,0.7327880859375,0.6864839196205139,0.7549871206283569,0.8743799924850464,0.7892850637435913,0.7132399678230286,0.9089925289154053,0.7481263875961304,0.6508172750473022,0.7782900333404541,0.8339745402336121,0.6443507075309753,0.7291844487190247,0.7078555822372437,0.6384121179580688,0.5495869517326355,0.8522698879241943,0.8880914449691772,0.8862106204032898,0.7585338354110718,0.7949577569961548,0.6390962600708008,0.6506897211074829,0.8131723403930664,0.8330199122428894,0.77229243516922,0.6878279447555542,0.8443642854690552,1.0,0.7864106297492981,0.6231439113616943
light-control-system.txt,0.7419743537902832,0.6264441013336182,0.8668400049209595,0.8034417629241943,0.7397207021713257,0.6921519041061401,0.6612241268157959,0.5731923580169678,0.6850252747535706,0.5579355955123901,0.8348187208175659,0.6069283485412598,0.7082324624061584,0.7832587957382202,0.8510414361953735,0.6575785875320435,0.6046904921531677,0.6221725344657898,0.8526849746704102,0.8691554069519043,0.6827263236045837,0.7431784868240356,0.6782540678977966,0.7946553230285645,0.8638483881950378,0.6072686910629272,0.6360986232757568,0.8182875514030457,0.6491421461105347,0.8398373126983643,0.7969845533370972,0.8631055355072021,0.8308934569358826,0.7992932796478271,0.7787197828292847,0.7072010040283203,0.8471834659576416,0.7475601434707642,0.6670045852661133,0.6486557722091675,0.7307376265525818,0.6439934372901917,0.6857903599739075,0.6277849674224854,0.7741443514823914,0.8494973182678223,0.6310659646987915,0.7431132197380066,0.8152098059654236,0.8551905751228333,0.7887344360351562,0.7952545881271362,0.7905189394950867,0.8397706747055054,0.8096036314964294,0.7149182558059692,0.6629446744918823,0.757846474647522,0.8279603123664856,0.8372225761413574,0.6302717924118042,0.7915707230567932,0.6770604848861694,0.5636017322540283,0.8158565759658813,0.743969202041626,0.5801307559013367,0.6622093319892883,0.6712146997451782,0.5688681602478027,0.5191054940223694,0.8133202791213989,0.8076613545417786,0.8408337831497192,0.7084059715270996,0.7349506616592407,0.5991190671920776,0.5974568724632263,0.8022734522819519,0.8128469586372375,0.8179653882980347,0.7910196781158447,0.7479679584503174,0.7864106297492981,1.0,0.5739356279373169
RROWDyS.txt,0.7214979529380798,0.8737536668777466,0.6053215265274048,0.7050372362136841,0.7483724355697632,0.7901038527488708,0.8790764808654785,0.9017746448516846,0.8119169473648071,0.9117897748947144,0.5754921436309814,0.8829322457313538,0.707787811756134,0.7326526641845703,0.6440842747688293,0.8648744225502014,0.8948935270309448,0.7166769504547119,0.6636220812797546,0.6202940344810486,0.7979927062988281,0.7787199020385742,0.8592294454574585,0.5364549160003662,0.5411579012870789,0.8991913199424744,0.9019956588745117,0.7130405306816101,0.8661486506462097,0.6331002712249756,0.6611300110816956,0.5670707821846008,0.4803348779678345,0.6439961791038513,0.7355287671089172,0.8158335089683533,0.7082535624504089,0.6712185144424438,0.8544902205467224,0.8722784519195557,0.7119439840316772,0.8495111465454102,0.5898681282997131,0.8313682675361633,0.7437518835067749,0.5677248239517212,0.8992588520050049,0.4783204197883606,0.7093304991722107,0.5696440935134888,0.6715531945228577,0.686545729637146,0.7283025979995728,0.5573040246963501,0.4922677278518677,0.8694415092468262,0.8662653565406799,0.7470972537994385,0.6070924401283264,0.6261798143386841,0.8293046951293945,0.5569866895675659,0.8684648275375366,0.8466706871986389,0.4758467674255371,0.5318552851676941,0.8729310035705566,0.8584719896316528,0.6452546715736389,0.894934356212616,0.8444075584411621,0.6858373880386353,0.743073046207428,0.6420566439628601,0.8596869111061096,0.7534857392311096,0.8714049458503723,0.9223817586898804,0.6906355619430542,0.6985730528831482,0.6128629446029663,0.3629060983657837,0.6840458512306213,0.6231439113616943,0.5739356279373169,1.0
